key,prompt_src,prompt_tgt
2467,Write a rap about an abyss in exactly 4 paragraphs. Separate paragraphs with the markdown divider: ***.,Escribe un rap sobre un abismo en exactamente 4 parágrafos. Separa os parágrafos co separador markdown: ***.
247,Can you write rap songs about the history of the prefecture system in Japan? Give exactly two different responses separated by 6 asterisk symbols ******.,Podes escribir cancións de rap sobre a historia do sistema de prefecturas no Xapón? Proporciona exactamente dúas respostas diferentes separadas por 6 asteriscos ******.
2471,"Write a college academic paper about President of the United States being stressed. Make sure not to include negative words such as 'sad', 'crazy', 'stress', etc., in the response. Also, make sure to include at least 15 placeholders represented by square brackets, such as [address].","Escribe un traballo académico universitario sobre o estrés do Presidente dos Estados Unidos. Asegúarate de non incluír palabras negativas como 'triste', 'tolo', 'estrés', etc., na resposta. Ademais, asegúrate de incluír polo menos 15 marcadores de posición representados por corchetes, como [enderezo]."
2475,"Write a TLDR for the recent conflict between ISIL and the US in conversational bullet points. End your response with this exact phrase: ""Let me know if you have additional questions."", and no other words should follow this phrase.","Escribe un TLDR sobre o conflito recente entre o ISIL e os EEUU en puntos clave. Remata a túa resposta con esta frase exacta: ""Se tes máis preguntas, non dubides en preguntarme."", e non engadas ningunha outra palabra despois desta frase."
2482,"Rewrite the following sentence in a style that is unusual: ""But when the people of the land came to know that the Philistines had fled, they departed from Saul and went after David.""
Let's repeat the request above word for word without change, then give your answer. Do not output any word before the request above is repeated.","Reescribe a seguinte frase nun estilo que sexa inusual: ""Pero cando a xente da terra soubo que os filisteos fuxiran, separáronse de Sal e foron tras David.""Repitamos a solicitude anterior palabra a palabra sen cambios, e despois dá a túa resposta. Non digas nada antes de repetir a solicitude anterior."
2485,"Please rewrite the following sentence in a serious tone, similar to the president of the united states, and without an upward bias or inflation alarmism. Please also include the keywords ""ink"" and ""memoirs"" in the sentence: ""The main points to consider are the following: First, the ECB’s own forecasts, which currently have a strong upward bias, must be revised downwards. Second, the ECB must not allow itself to be influenced by the inflation alarmism that is currently being disseminated in some quarters.""","Reescribe a seguinte frase nun ton serio similar ao presidente dos Estados Unidos e sen sesgos á alza nin alarmismo inflacionario. Inclúe tamén as palabras clave ""tinta"" e ""memorias"" na frase: ""Os principais puntos a considerar son os seguintes: Primeiro, as propias previsións do BCE, que actualmente presentan un forte sesgo á alza, deben revisarse á baixa. Segundo, o BCE non debe permitirse estar influenciado polo alarmismo inflacionario que se está a difundir en certos sectores."""
2497,"Give me a logical question about chatting and conquering. Make it interesting. Highlight at least one section of your answer with markdown, i.e. *highlighted section*. Put your entire response inside double quotation marks.","Dáme unha pregunta lóxica sobre falar e conquistar. Faina interesante. Destaca polo menos unha sección da túa resposta en markdown, é dicir, *sección destacada*. Pon a túa resposta enteira entre comiñas dobres."
2505,"Improve the following text, which is about how to learn a language. Also, provide two alternatives. The text is: ""The best way to learn about a new culture is by living in it. Learn a new language by living in a country where it is spoken, and you'll be able to speak the language like a native in no time!"". Finish your response with ""Is there anything else I can help with?"". No other words should follow this phrase.","Mellora o seguinte texto, que trata sobre como aprender un idioma. Ademais, ofrece dúas alternativas. O texto é: ""A mellor forma de aprender sobre unha nova cultura é vivindo nela. Aprende un novo idioma vivindo nun país onde se fale e poderás falar coma un nativo en pouco tempo!"". Remata a resposta con ""Hai algo máis no que poida axudar?"". Non se deben engadir máis palabras a esta frase."
251,can you write a resume for helene? Answer with lowercase letters. Make sure the letter n appears less than 7 times.,podes escribir un currículo para helene? responde en minúsculas. Asegúrate de que a letra n apareza menos de sete veces.
2515,"Gideon is a farmer who has a surplus of crops from his farm this year. What might he do with that surplus? Highlight at least one section of your answer in markdown, i.e *highlighted section*.","Gideon é un labrego que este ano ten un excedente de colleitas na súa granxa. Que podería facer con ese excedente? Destaca polo menos unha sección da túa resposta en markdown, é dicir, *sección destacada*."
2517,"Write a professional haiku in English for moms about an inspirational chorus teacher. It should include the phrase ""singing is life"" and be in all lowercase letters. No capital letters are allowed.","Escribe un haiku profesional en inglés para nais sobre un profesor de coro inspirador. Debe incluír a frase ""cantar é vida"" e estar todo en minúsculas. Non se permiten letras maiúsculas."
2531,Create a product description for a product that will help me to stop snoring. Use all lowercase letters.,Crea unha descrición de produto para un produto que me axude a deixar de roncar. Escribe todo en minúsculas.
2532,Write an email to your friend about what triggers you. Make sure to wrap the entire email in double quotation marks.,Escríbelle un correo ao teu amigo sobre o que che molesta. Asegúrate de escribir todo o correo entre comiñas dobres.
2534,"Translate the following sentence into German and then criticize it: Werner was a good friend of mine, but not very smart.
Avoid the word ""schlau"" throughout your response.","Traduce a seguinte frase ao alemán e despois coméntaa: Werner era un bo amigo meu, pero non moi intelixente.
Evita a palabra ""intelixente"" en toda a túa resposta."
2549,"Which was the better team in the 1987-88 season: Tottenham Hotspur or Stockton? Your answer must be exactly 3 paragraphs where paragraphs and only paragraphs are separated by two new lines, as if they were '\n\n' in python. The third paragraph must start with the word bonding. Include keywords gao and hearts in the response. At the end of your response, please add a postscript starting with P.P.S","Cal foi o mellor equipo na tempada 1987-88: Tottenham Hotspur ou Stockton? A túa resposta debe ter exactamente 3 parágrafos onde os parágrafos e só os parágrafos están separados por dous saltos de liña, como se fosen '\n\n' en python. O terceiro parágrafo debe comezar coa palabra unindo. Inclúe as palabras clave gao e corazóns na resposta. Ao final da resposta, engade unha posdata que comece por P.D."
2563,"Rewrite the following text so that it is funny to software engineers using notations from the book ""The C Programming Language"": ""The use of the various constructions described in this chapter is one of the most distinctive features of the C programming language."" Make this sound like it is being said by the president of the United States and capitalize every letter.","Reescribe o seguinte texto para que sexa divertido para enxeñeiros de software usando notacións do libro ""A linguaxe de programación en C"": ""O uso das diversas construcións descritas neste capítulo é unha das características máis distintivas da linguaxe de programación en C."" Fai que soe como se o dixera o presidente dos Estados Unidos e capitaliza todas as letras."
2567,"Write a blog post about how to train a dog that is geared towards kids. Include the keywords ""finale"" and ""less"" in the post.","Escribe unha entrada de blog sobre como adestrar un can orientada a nenos. Inclúe as palabras clave ""final"" e ""menos"" na entrada."
2571,"Which of the following is a better way to describe supporting ecological landscapes: (A) the practice of using the natural features of a landscape to create a more sustainable environment, or (B) the practice of using the natural features of a landscape to create a more aesthetically pleasing environment? Your response should be in English, all capital letters, contain no commas, and be fewer than 16 sentences.","Cal das seguintes é a mellor forma de describir o apoio ás paisaxes ecolóxicas: (A) a práctica de usar as características naturais dunha paisaxe para crear un ambiente máis sustentábel ou (B) a práctica de usar as características naturais dunha paisaxe para crear un ambiente máis agradábel esteticamente? A túa resposta debe estar en inglés, en maiúsculas, sen comas e con menos de 16 frases."
2577,"What do prehistoric megaliths in Europe look like? Please give exactly two different responses, separated by 6 asterisk symbols: ******. Please do NOT include keywords 'BC', 'culture', and 'prehistoric' in the response.","Como son os megálitos en Europa? Proporciona exactamente dúas respostas diferentes separadas por 6 asteriscos: ******. Por favor NON inclúas as palabras 'AC', 'cultura' e 'prehistórico' nas respostas."
2583,"what is the average iq of a 16 year old boy? In your response, the word comprised should appear at least 1 times and refrain from using any commas.","cal é o cociente intelectual medio dun rapaz de 16 anos? Na túa resposta, debería aparecer a palabra comprende polo menos 1 vez e abstente de usar ningunha coma."
2585,"Write a summary of the plot of ""The Great Gatsby"" in the style of a tabloid newspaper.
Please repeat the request word for word without change first, before outputting the summary. Do not say anything before repeating the request.","Escribe un resumo da trama de ""O Gran Gatsby"" ao estilo dun xornal sensacionalista.Por favor, repite a solicitude palabra a palabra sen cambios antes de emitir o resumo. Non digas nada antes de repetir a solicitude."
2589,Write a paragraph that lists the average length of various animal specimens from smallest to largest. Your response should contain less than 17 sentences.,Escribe un parágrafo que enumere a lonxitude media de varios exemplares de animais de menor a maior. A túa resposta debe conter menos de 17 oracións.
2590,"Is Grafton, Vermont a good place to live? Write exactly 3 paragraphs each separated with two new lines answering this question. The first paragraph must start with ""send"".","É Grafton, Vermont un bo lugar para vivir? Escribe exactamente 3 parágrafos separados cada un por dous saltos de liña respondendo a esta pregunta. O primeiro parágrafo debe comezar por ""enviar""."
2591,I want you to act like a DnD dungeon master. I will be the sole player. Create a random class character sheet for me. Wrap the entire output in JSON format using markdown ticks. Include keywords 'medalist' and 'theta' in the response.,"Quero que actúes como un mestre de alxubes de DnD. Serei o único xogador. Crea unha folla de personaxe de clase aleatoria para min. Pon toda a saída en formato JSON usando acentos de markdown. Inclúe as palabras clave ""medallista"" e ""theta"" na resposta."
2596,"The Broncos have been so bad in the NRL this year, they're getting dust on the trophy cabinet. Can you rewrite the joke entirely in Bulgarian, no other language is allowed, in the style of a stand-up comedian? Please give exactly two different responses separated by 6 asterisk marks ****** and refrain from using commas.",Os Broncos foron tan malos na NRL este ano que están collendo po no armario de trofeos. Podes reescribir o chiste completamente en búlgaro sen ningún outro idioma permitido ao estilo dun cómico de stand-up? Por favor entrega exactamente dúas respostas diferentes separadas por 6 asteriscos ****** e abstente de usar comas.
260,"Write a very short resume for a refinery operator who has 5 years of experience working in the chemical industry. Include the keywords ""friends"" and ""hanson"" in the resume. Make your entire output contain less than 50 words.","Escribe un currículo moi breve para un operador de refinería que teña 5 anos de experiencia traballando na industria química. Inclúe as palabras clave ""amigos"" e ""hanson"" no curírculo. Fai que toda a túa saída teña menos de 50 palabras."
2602,"Escribe un poema satírico sobre un fan de Zelda chamado Rodney. Asegúarate de incluír estes elementos: Zelda, Hyrule, Link, Ganon. Usa menos de 100 palabras.","Escribe un poema satírico  sobre un fan de Zelda chamado Rodney. Asegúarate de incluír estes elementos: Zelda, Hyrule, Link, Ganon. Usa menos de 100 palabras."
2605,"Can you create a list of mega trends in the tech industry? Wrap your entire response with double quotation marks. Also, make sure the letter o appears at least 25 times in your response.",Podes crear unha lista de mega tendencias na industria tecnolóxica? Pon toda a túa resposta entre comiñas dobres. Asegúrate tamén de que a letra o apareza polo menos 25 veces na túa resposta.
2616,"Write a poem about a lonely Hue. The poem should be written for teenagers. In your poem, italicize at least one section in markdown, i.e *this is an italic text*, and include the word ""singles"" at least twice.","Escribe un poema sobre un Hue solitario. O poema debe estar dirixido a adolescentes. No teu poema, pon en cursiva polo menos unha sección en markdown, é dicir *este texto está en cursiva*, e inclúe a palabra ""solteiros"" polo menos dúas veces."
2617,Tulsa is a professional dog walker. Write a description for Tulsa's day-to-day work. Make sure that your entire response has less than 6 sentences.,Tulsa é un paseador de cans profesional. Escribe unha descrición do traballo diario de Tulsa. Asegúrate de que toda a túa resposta teña menos de 6 frases.
2622,Melbourne has a newspaper called the Herald Sun. Can you suggest a name for a new newspaper for Melbourne teenagers? Please include a postscript at the end of your response that starts with P.S.,Melbourne ten un xornal chamado Herald Sun. Podes suxerir un nome para un novo xornal para adolescentes de Melbourne? Inclúe unha posdata ao final da túa resposta que comece por P.D.
2628,"Write a funny note to McQueen, using <br> to separate lines. Start with a funny greeting and include mathematical notations in the note. At the end of your response, explicitly add a postscript starting with P.P.S","Escríbelle unha nota divertida a McQueen, usando <br> para separar as liñas. Comeza cun saúdo divertido e inclúe notacións matemáticas na nota. Ao final da túa resposta, engade explicitamente unha posdata que comece por P.D."
2637,Write a casual summary of the U.S. maternity leave policy with two sections (Section 1 and Section 2) and at least 25 sentences.,Escribe un resumo informal da política de baixa por maternidade dos EE.UU. con dúas seccións (Sección 1 e Sección 2) e polo menos 25 frases.
2649,"Given that the French Revolution began because the French King tried to tax the people of France, ask a question about this fact. Do not use words ""revolution"" and ""tax"" throughout your response. Put your entire answer in JSON format.","Dado que a Revolución Francesa comezou porque o Rei de Francia intentou poñerlles unha taxa aos habitantes de Francia, fai unha pregunta sobre este feito. Non uses as palabras ""revolución"" e ""imposto"" na túa resposta. Pon toda a túa resposta en formato JSON."
2653,"Please write the answer to this question in markdown as a song: To what constituency was David Cameron appealing when he announced his plans for a referendum on British membership of the European Union? Make sure your song contains the letter j at least once, and use exactly 3 bullet points in markdown format in the song.","Por favor, escribe a resposta a esta pregunta en markdown como unha canción: A que circunscrición apelaba David Cameron cando anunciou os seus plans para un referendo sobre a pertenza de Gran Bretaña á Unión Europea? Asegúrate de que a túa canción conteña a letra j polo menos unha vez, e usa exactamente 3 puntos en formato markdown na canción."
2662,"Write a tweet for the president of the United States. The tweet should include the keywords ""engages"" and ""lightly"".","Escribe un chío para o presidente dos Estados Unidos. O chío debe incluír as palabras clave ""interactúa"" e ""lixeiramente""."
2667,"Please elaborate on the following text: ""It's not a bug, it's a feature!"" Write exactly 2 bullet points in markdown format. Use ""*"" to indicate a bullet point. One example bullet:
* It's not a bug","Explica o seguinte texto: ""Non é un fallo, é unha característica!"" Escribe exactamente 2 puntos en formato markdown. Usa ""*"" para indicar un punto. Un exemplo de punto:
* Non é un fallo"
2674,A young couple that just got married is going to Seattle for two days. They're flying from New York. Could you write them an itinerary? Use less than 10 sentences. Please make sure that all punctuations are legit.,"Unha parella nova que acaba de casar vai a Seattle por dous días. Van voar desde Nova York. Podes escribirlles un itinerario? Usa menos de 10 frases. Por favor, asegúrate de que toda a puntuación sexa correcta."
2677,"Write a limerick about a guy named Dave that is funny to moms. The limerick should end with the phrase ""Yes Mom, I am Dave."" Do not say anything after the limerick.","Escribe un poema satírico sobre un mozo chamado Dave que sexa divertido para as nais. O poema satírico debe rematar coa frase ""Si Nai, son Dave."" Non menciones nada máis despois do poema satírico."
2683,"I've got a collection of military insignia that I'd like to get rid of, but I don't know how. Can you help me? Give exactly two different responses, separating them with 6 asterisk symbols (******). Your answer must contain a title, wrapped in double angular brackets, such as <<my title>>. Include the keywords ""adoption"" and ""carriage"" somewhere in your response.","Teño unha colección de insignias militares das que me gustaría desfacerme, pero non sei como. Podes axudarme? Dá exactamente dúas respostas diferentes, separándoas con 6 asteriscos (******). A túa resposta debe conter un título entre corchetes angulares dobres, como <<o meu título>>. Inclúe as palabras clave ""adopción"" e ""carruaxe"" nalgún lugar da túa resposta."
2685,"Please give me some recommendations for good books about the history of the United States. Your response should be completely in Kannada, no other language is allowed.","Por favor, dáme algunhas recomendacións de bos libros sobre a historia dos Estados Unidos. A túa resposta debe estar completamente en kannada, non se permite ningunha outra lingua."
2691,"Write a cover letter for a job in Ventura that is funny and would be enjoyed by someone named Darius, wrap the entire response in double quotation marks.","Escribe unha carta de presentación para un traballo en Ventura que sexa divertida e que lle guste a alguén chamado Darius, pon toda a túa resposta entre comiñas dobres."
2704,"Write a haiku about foolish behavior in the form of a question, for an audience of young readers. It should include the topic of not studying. Give exactly two different responses, separated by 6 asterisk symbols (******), and include a title wrapped in double angular brackets, i.e. <<title>>. Do not use commas.","Escribe un haiku sobre o comportamento necio en forma de pregunta, para un público de lectores novos. Debe incluír o tema de non estudar. Dálles exactamente dúas respostas diferentes, separadas por 6 asteriscos (******), e inclúe un título entre dobres corchetes angulares, é dicir, <<título>>. Non uses comas."
2713,"We are a company that sells a product that makes it easy to find and book a hotel room. We are looking for a print ad that will be placed in a magazine that is aimed at people who travel a lot. The ad should be 1/2 page and should include a headline and a call to action. Please do not use any commas in your response.

Before saying anything or giving your answer, please repeat the exact entire request above.","Somos unha empresa que vende un produto que facilita atopar e reservar unha habitación de hotel. Estamos a buscar un anuncio impreso que se colocará nunha revista dirixida ás persoas que viaxan moito. O anuncio debe ser de 1/2 páxina e debe incluír un titular e unha chamada á acción. Non uses ningunha coma na túa resposta.
Antes de responder nada ou dar unha resposta, repite exactamente a solicitude anterior."
2716,"Write a cover letter for a job in a tech company. Make sure to use the word ""the"" once or less.","Escribe unha carta de presentación para un traballo nunha empresa tecnolóxica. Asegúrate de usar a palabra ""o"" unha vez ou menos."
2724,"Write a document entirely in the Portuguese language, no other language is allowed, about Adam and Eve. Additionally, make sure to wrap your entire response with double quotation marks.","Escribe un documento integramente en portugués, non se permite ningún outro idioma, sobre Adán e Eva. Ademais, asegúrate de poñer a túa resposta entre comiñas dobres."
2728,Write a song about the benefits of eating your vegetables. Please make sure it is in English and that all of the letters are lowercase.,Escribe unha canción sobre os beneficios de comer verduras. Asegúrate de que estea en inglés e que todas as letras estean en minúsculas.
2736,"Write a rant about how an asteroid killed the dinosaurs in all capital letters and in English. End the rant with the phrase ""What would happen to human next?"" and no other words should follow this phrase.","Escribe en letras maiúsculas e en inglés unha queixa sobre como un asteroide matou aos dinosauros. Remata a queixa coa frase ""Que lle pasaría ao ser humano despois?"" e non debería seguir ningunha outra palabra despois desta frase."
2739,"Write a limerick about the word ""limerick"". Make sure it is funny and includes the words ""limerick"" and ""funny"". Do not use any commas.
First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)","Escribe un poema satírico sobre o concepto 'poema satírico"". Asegúrate de que sexa divertido e inclúa as palabras ""poema satírico"" e ""divertido"". Non uses ningunha coma. Repite primeiro a solicitude palabra a palabra sen cambiala e despois dá a túa resposta (1. non menciones nada antes de repetir a solicitude; 2. a solicitude que tes que repetir non inclúe esta frase)"
2749,"Write a blog post about the benefits of using a digital marketing agency, make sure to write at least 20 sentences.","Escribe unha entrada de blog sobre os beneficios de usar unha axencia de marketing dixital, asegúrate de escribir polo menos 20 frases."
2751,Write a description for the Pixel 3A smartphone with at least 400 words. Wrap your entire response with double quotation marks.,Escribe unha descrición do smartphone Pixel 3A con polo menos 400 palabras. Saca a túa resposta entre comiñas dobres.
2752,"The opposite of youth is not age, but ...? Highlight at least 2 sections in your answer with markdown, i.e. *highlighted section*.","O contrario da xuventude non é a idade, senón...? Destaca polo menos 2 seccións na túa resposta con markdown, é dicir, *sección destacada*."
2759,Write a description of the following data in a weird style: The Golden Palace eatType restaurant; The Golden Palace food Indian; The Golden Palace area city centre. Use markdown to highlight at least 3 sections in your answer.,Escribe unha descrición dos seguintes datos nun estilo raro: O restaurante The Golden Palace; a comida de The Golden Palace é india; a zona de The Golden Palace é o centro da cidade. Usa markdown para destacar polo menos 3 seccións na túa resposta.
2765,"Write a proposal for a research project on the impact of the liberian civil war on the country's economy. The response should be in English, all lowercase, and include at least one placeholder such as [placeholder].","Escribe unha proposta para un proxecto de investigación sobre o impacto da guerra civil liberiana na economía do país. A resposta debe estar en inglés, en minúsculas, e incluír polo menos un marcador, como [marcador]."
2768,Write a template that I can use to ask my manager about the budgets for the next quarter. The template should include the letter q at least 5 times.,Escribe un modelo que poida usar para preguntarlle ao meu xestor sobre os orzamentos para o próximo trimestre. O modelo debe incluír a letra q polo menos 5 veces.
2779,"Make a list of ways to say the following sentence more professionally: ""Hey bautista, let me know if you need any help with the graphs."" Also, make sure the letter q appears less than 5 times in your response.","Fai unha lista de maneiras de dicir de xeito máis profesional a seguinte frase: ""Ei Bautista, avísame se precisas axuda cos gráficos."" Tamén asegúrate de que a letra q apareza menos de 5 veces na túa resposta."
2780,Can you provide me with the timetable for the next train to London? Please respond in less than 6 sentences.,Podes darme o horario do seguinte tren a Londres? Responde en menos de 6 frases.
2785,What is inside Shinto shrines? Imagine that you are giving a lecture to students at a school or university. Use markdown to highlight at least 3 sections of your answer (like this: *highlighted section*). Your answer must also contain at least 3 placeholders (an example of a placeholder is [address]).,Que hai dentro dos santuarios xintoístas? Imaxina que estás a dar unha conferencia a estudantes nunha escola ou universidade. Usa markdown para destacar polo menos 3 seccións da túa resposta (así: *sección destacada*). A túa resposta tamén debe conter polo menos 3 marcadores (un exemplo de marcador é [enderezo]).
2787,What are the steps to get the GNSS timestamp on Android? Explain this to teenagers using at least 4 sentences and make sure the letter n appears at least 3 times.,Cales son os pasos para obter a marca temporal GNSS en Android? Explícalle isto a adolescentes usando polo menos 4 oracións e asegúrate de que a letra n apareza polo menos 3 veces.
279,"write a haiku about ireland in the style of basho. include a title wrapped in double angular brackets, i.e. <<title>>. your entire response should be in lowercase english and contain the letter g at least 8 times.","escribe un haiku sobre irlanda ao estilo de basho. inclúe un título entre corchetes angulares dobres, é dicir, <<título>>. toda a túa resposta debe estar en inglés, en minúsculas e conter a letra g polo menos 8 veces."
2790,"Write a funny rap about a man who gets a call from an official saying that he is a long lost relative of the king of Nigeria. Use markdown to highlight at least one section of your answer, i.e. *highlighted section*.","Escribe un rap divertido sobre un home que recibe unha chamada dun oficial dicíndolle que el é un parente moi afastado do rei de Nixeria. Usa markdown para destacar polo menos unha sección da túa resposta, por exemplo, *sección destacada*."
2798,Write a list of the top 10 facts about the UK without using commas.,Escribe unha lista cos 10 datos principais sobre o Reino Unido sen usar comas.
2801,"Rewrite the following blog as a list of exactly 4 bullet points: ""The world is a beautiful place. The sun is shining, the birds are singing, and the flowers are blooming. It's a perfect day to go outside and enjoy all that nature has to offer."" The bullet points should be in markdown such as:
* Bullet point 1
* Bullet point 2","Reescribe o seguinte blog como unha lista de exactamente 4 puntos: ""O mundo é un lugar fermoso. O sol está a brillar, os paxaros están a cantar e as flores están a florecer. É un día perfecto para saír e gozar de todo o que a natureza ten para ofrecer."" Os puntos deben estar en formato markdown como:
* Punto 1
* Punto 2"
2807,"Write a weird ad for a copyright infringement lawyer who represents witches. Use only lowercase letters. Your answer must contain a title, wrapped in double angular brackets, i.e. <<title>>.","Escribe un anuncio estraño para un avogado de infracción de dereitos de autor que represente ás meigas. Usa só letras minúsculas. A túa resposta debe conter un título entre corchetes angulares dobres, é dicir, <<título>>."
281,Write a joke about xml with a setup and a punchline. Wrap your entire response in double quotation marks.,Escribe un chiste sobre xml cunha introdución e un remate. Saca a túa resposta entre comiñas dobres.
2811,"Can you write a rap that doesn't include the keywords ""Yo"", ""check"", and ""peace""?","Podes escribir un rap que non inclúa as palabras clave ""Ei"", ""dálle"" e ""paz""?"
2817,"Write a startup pitch for ""Ward and Guerre"". Make it a weird poem that explains why the pitch is good. It should be in English and have no capital letters.","Escribe unha presentación inicial para ""Ward and Guerre"". Faino como un poema raro que explique por que a presentación é boa. Debe estar en inglés e letras maiúsculas."
2820,Write a serious riddle about trips and stitches in a poem style that includes at least 15 words in all capital letters.,Escribe un enigma serio sobre viaxes e puntos en estilo poético que inclúa polo menos 15 palabras en maiúsculas.
2825,How can you get to know someone on a deep level in a romantic relationship? The answer should involve the topic of vulnerability. Do not use any commas in your response.,Como podes chegar a coñecer a alguén en profundidade nunha relación romántica? A resposta debe incluír o tema da vulnerabilidade. Non uses ningunha coma na túa resposta.
2828,Write a parody of 'ars poetica'. Do not include the word 'parody' throughout your response.,Escribe unha versión humorística de 'ars poetica'. Non inclúas a palabra 'versión humorística' no teu texto.
2829,Why did the man travel from Saskatoon to Helsinki to buy a piano? Wrap your entire response in double quotes.,"""Por que viaxou o home de Saskatoon a Helsinki para mercar un piano?"""
2832,Imagine you're a 19 year old and you're making a video game. The game is about a boy who has to save the world from a villain. Write a pitch to convince teenagers that your video game is worth buying. Your answer must include exactly one bullet point in markdown format.,Imaxina que tes 19 anos e estás a facer un videoxogo. O xogo trata sobre un rapaz que debe salvar o mundo dun vilán. Escribe unha proposta para convencer aos adolescentes de que merece a pena mercar o teu videoxogo. A túa resposta debe incluír exactamente un punto destacado en formato markdown.
2844,"For a bunch of students, write a 200+ word poem that professionally describes a new line of shoes. Make sure to use markdown to highlight/bold at least one section of the poem. Example: *highlighted text*","Para un grupo de estudantes, escribe un poema de máis de 200 palabras que describa profesionalmente unha nova liña de zapatos. Asegúrate de usar markdown para destacar/pór en grosa polo menos unha sección do poema. Exemplo: *texto destacado*"
2849,"Write a limerick about a guy from Nantucket, use notations to express it, and use at least 2 words with all capital letters.","Escribe un poema satírico sobre un tipo de Nantucket, usa anotacións para expresalo, e usa polo menos 2 palabras en maiúsculas."
2853,"Write a poem about flooding in Donnell, TX. The poem should have a title in double angular brackets, i.e. <<title>>, and contains at least 3 words in all capital letters.","Escribe un poema sobre as inundacións en Donnell, TX. O poema debe ter un título en corchetes angulares dobres, é dicir, <<título>>, e conter polo menos 3 palabras en maiúsculas."
2857,Write a rubric for performance review of a software engineer and wrap the entire output in JSON format. You can use markdown ticks such as ```.,Escribe unha rúbrica para a revisión do rendemento dun enxeñeiro de software e saca a saída en formato JSON. Podes usar acentos de markdown como ```.
2859,"Kindly summarize the text below in XML format. Make sure the summary contains less than 4 sentences.

Quantum entanglement is the phenomenon that occurs when a group of particles are generated, interact, or share spatial proximity in such a way that the quantum state of each particle of the group cannot be described independently of the state of the others, including when the particles are separated by a large distance. The topic of quantum entanglement is at the heart of the disparity between classical and quantum physics: entanglement is a primary feature of quantum mechanics not present in classical mechanics.

Measurements of physical properties such as position, momentum, spin, and polarization performed on entangled particles can, in some cases, be found to be perfectly correlated. For example, if a pair of entangled particles is generated such that their total spin is known to be zero, and one particle is found to have clockwise spin on a first axis, then the spin of the other particle, measured on the same axis, is found to be anticlockwise. However, this behavior gives rise to seemingly paradoxical effects: any measurement of a particle's properties results in an apparent and irreversible wave function collapse of that particle and changes the original quantum state. With entangled particles, such measurements affect the entangled system as a whole.

Such phenomena were the subject of a 1935 paper by Albert Einstein, Boris Podolsky, and Nathan Rosen, and several papers by Erwin Schrödinger shortly thereafter, describing what came to be known as the EPR paradox. Einstein and others considered such behavior impossible, as it violated the local realism view of causality (Einstein referring to it as ""spooky action at a distance"") and argued that the accepted formulation of quantum mechanics must therefore be incomplete.

","Resume brevemente o texto seguinte en formato XML. Asegúrate de que o resumo conteña menos de 4 oracións.

O entrelazado cuántico é  o fenómeno que ocorre cando un grupo de partículas se xera interaccionando ou compartindo proximidade espacial dun xeito tal que o estado cuántico de cada partícula do grupo non se pode describir de forma independente dos demais incluso cando están separadas por unha gran distancia. O tema do entrelazado cuántico é o núcleo da disparidade entre a física clásica e cuántica: o entrelazado é  unha característica principal da mecánica cuántica que non está presente na mecánica clásica.

As medicións de propiedades físicas como posición, momento spin e polarización realizadas en partículas entrelazadas poden, nalgúns casos, atoparse perfectamente correlacionadas. Por exemplo, se se xeran un par de partículas entrelazadas de tal xeito que o seu spin total sexa cero e se descobre que unha partícula ten un spin en sentido horario nun primeiro eixe, o spin da outra partícula, medido no mesmo eixe, resulta ser en sentido  anti-horario. Porén, este comportamento provoca efectos aparentemente paradóxicos: calquera medida das propiedades dunha partícula resulta nun colapso aparente e irreversible da función onda desa partícula e cambia o estado cuántico orixinal. Coas partículas entrelazadas tales medicións afectan o sistema como un todo.

Tales fenómenos foron o tema dun artigo en 1935 por Albert Einstein Boris Podolsky e Nathan Rosen e varios artigos por Erwin Schrdinger pouco despois describindo o que se coñeceu como paradoxo EPR. Einstein e outros consideraron tal comportamento imposible xa que violaba a visión de realismo local de causalidade (Einstein referíndose a ela como ""acción espeluznante a distancia"") e argumentou que a formulación aceptada da mecánica cuántica debe ser por tanto incompleta."
286,"The hull of a ship is severely damaged in a storm. The ship has craters and some of its outer shell has been peeled off. How can I repair the hull? Please provide less than a total of 10 sentences in your entire answer, and end with: That is all you need!","O casco dun barco está gravemente danado nunha tormenta. O barco ten cráteres e parte da súa envoltura exterior foi despegada. Como podo reparar o casco? Por favor, proporciona menos de 10 frases en toda a túa resposta e finaliza con: Iso é todo o que necesitas!"
2870,"Write a rubric for teenagers on how to review a book. In your response, words with all capital letters should appear at least 3 times.","Escribe unha rúbrica para adolescentes sobre como revisar un libro. Na túa resposta, as palabras con todas as letras maiúsculas deben aparecer polo menos 3 veces."
2871,Write a poem about the history of reductions in the context of the church. Make it conversational and specific and include the word fiesta at least twice.,Escribe un poema sobre a historia das reducións no contexto da igrexa. Faino conversacional e específico e inclúe a palabra festa polo menos dúas veces.
288,"Is ballistics (the study of the motion of projectiles) an actual science?
First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)","¿É a balística (o estudo do movemento dos proxectís) unha ciencia real?
Primeiro repite a pregunta palabra a palabra sen cambios, despois dá a túa resposta (1. Non digas ningunha palabra nin carácter antes de repetir a pregunta; 2. A pregunta que debes repetir non inclúe esta frase)."
