key,prompt_src,prompt_tgt
2482,"Rewrite the following sentence in a style that is unusual: ""But when the people of the land came to know that the Philistines had fled, they departed from Saul and went after David.""
Let's repeat the request above word for word without change, then give your answer. Do not output any word before the request above is repeated.","Berridatzi honako esaldia ezhoiko estilo batean: ""Baina lurraldeko jendeak filistineek ihes egin zutela jakin zutenean, Saulengandik alde egin eta Davidengana jo zuten.""
Errepikatu goiko eskaera hitzez hitz aldaketarik gabe, eta ondoren, eman erantzuna. Ez idatzi ezer goiko eskaera errepikatu aurretik."
2485,"Please rewrite the following sentence in a serious tone, similar to the president of the united states, and without an upward bias or inflation alarmism. Please also include the keywords ""ink"" and ""memoirs"" in the sentence: ""The main points to consider are the following: First, the ECB’s own forecasts, which currently have a strong upward bias, must be revised downwards. Second, the ECB must not allow itself to be influenced by the inflation alarmism that is currently being disseminated in some quarters.""","Mesedez, idatzi berriro esaldi hau tonu serioan, Ameriketako Estatu Batuetako presidenteak egingo lukeen moduan, eta goranzko joera edo inflazioarengatiko alarmismorik gabe. Mesedez, sartu ""tinta"" eta ""memoriak"" gako-hitzak esaldian: ""Kontuan hartu beharreko puntuak hauek dira: lehenik eta behin, EBPren aurreikuspen propioak, gaur egun goranzko joera handia dutenak, beherantz berrikusi behar dira. Bigarrenik, EBPk ez dio utzi behar gaur egun zenbait tokitan zabaltzen ari den inflazio alarmismoak eragiten."""
2497,"Give me a logical question about chatting and conquering. Make it interesting. Highlight at least one section of your answer with markdown, i.e. *highlighted section*. Put your entire response inside double quotation marks.","Egin ezazu txateatze eta konkistatzeari buruzko galdera logiko bat. Egin galdera interesgarria. Nabarmendu zure erantzuneko atal bat gutxienez markdown formatuarekin, hau da, *nabarmendutako atala*. Jarri zure erantzun osoa komatxo bikoitz artean."
2505,"Improve the following text, which is about how to learn a language. Also, provide two alternatives. The text is: ""The best way to learn about a new culture is by living in it. Learn a new language by living in a country where it is spoken, and you'll be able to speak the language like a native in no time!"". Finish your response with ""Is there anything else I can help with?"". No other words should follow this phrase.","Hobetu hurrengo testua, zeinak hizkuntza bat nola ikasi azaltzen duen. Gainera, eman bi alternatiba. Testua hurrengoa da: ""Kultura berri bati buruz ikasteko modurik onena bertan bizitzea da. Hizkuntza berri bat ikasi hizkuntza hori erabiltzen den herrialde batean biziz, eta bertako hiztunek bezala hitz egin ahal izango duzu laster!"". Amaitu erantzuna ""Beste zerbaitetan lagun zaitzaket?"" esaldiarekin. Ez da beste hitzik agertu behar esaldi honen ostean."
251,can you write a resume for helene? Answer with lowercase letters. Make sure the letter n appears less than 7 times.,helenentzako curriculum bat idatz dezakezu? Erantzun letra xehez. Ziurtatu n hizkia 7 aldiz baino gutxiagotan agertzen dela.
2515,"Gideon is a farmer who has a surplus of crops from his farm this year. What might he do with that surplus? Highlight at least one section of your answer in markdown, i.e *highlighted section*.","Gideon nekazaria da eta aurten etxaldeak soberakinak eman ditu. Zer egin dezake soberakinekin? Nabarmendu gutxienez atal bat zure erantzunean markdown formatuan, adibidez *atal nabarmendua*."
2517,"Write a professional haiku in English for moms about an inspirational chorus teacher. It should include the phrase ""singing is life"" and be in all lowercase letters. No capital letters are allowed.","Idatzi ingelesez amei zuzendatuko haiku profesional bat abesbatza-irakasle inspiratzaile bati buruz. ""Singing is life"" esaldia erabili behar duzu eta letra xeheak besterik ez. Letra larriak debekatuta daude."
2531,Create a product description for a product that will help me to stop snoring. Use all lowercase letters.,Idatzi deskripzio bat nire zurrungak gelditzen lagunduko didan produktu batentzat. Erabili letra xeheak soilik.
2532,Write an email to your friend about what triggers you. Make sure to wrap the entire email in double quotation marks.,Idatzi mezu elektroniko bat zuri lagunari zerk pizten zaituen kontatzeko. Ziurtatu mezu osoa komatxo bikoitz artean jartzen duzula.
2534,"Translate the following sentence into German and then criticize it: Werner was a good friend of mine, but not very smart.
Avoid the word ""schlau"" throughout your response.","Itzuli hurrengo esaldia alemanez eta ondoren kritikatu: Werner nire lagun ona zen baina ez oso buruargia.
Saihestu ""schlau"" hitza zure erantzun osoan zehar."
2549,"Which was the better team in the 1987-88 season: Tottenham Hotspur or Stockton? Your answer must be exactly 3 paragraphs where paragraphs and only paragraphs are separated by two new lines, as if they were '\n\n' in python. The third paragraph must start with the word bonding. Include keywords gao and hearts in the response. At the end of your response, please add a postscript starting with P.P.S","Zein izan zen talderik onena 1987-88 denboraldian: Tottenham Hotspur ala Stockton? Zure erantzunak zehazki 3 paragrafo izan behar ditu non paragrafoak eta soilik paragrafoak bi lerro-jauziren bidez bananduta dauden, pythonen '\n\n' balitz bezala. Hirugarren paragrafoak lotura hitzarekin hasi behar du. Erantzunean gao eta hearts gako-hitzak sartu. Zure erantzunaren amaieran gehitu postdata bat P.P.S hasierarekin"
2563,"Rewrite the following text so that it is funny to software engineers using notations from the book ""The C Programming Language"": ""The use of the various constructions described in this chapter is one of the most distinctive features of the C programming language."" Make this sound like it is being said by the president of the United States and capitalize every letter.","Berridatzi honako testua software ingeniarientzat dibertigarria izan dadin ""The C Programming Language"" liburuko notazioak erabiliz: ""Kapitulu honetan aipatzen diren egituren erabilera da C programazio lengoaia bereizten duen ezaugarrietako bat."" Idatzi Ameriketako Estatu Batuetako presidenteak esango balu bezala eta dena letra larriz idatzi."
2567,"Write a blog post about how to train a dog that is geared towards kids. Include the keywords ""finale"" and ""less"" in the post.","Idatzi blog-mezu bat haurrei txakur bat nola entrenatu azaltzeko. Sartu ""azkenik"" eta ""gutxiago"" gako-hitzak mezua."
2571,"Which of the following is a better way to describe supporting ecological landscapes: (A) the practice of using the natural features of a landscape to create a more sustainable environment, or (B) the practice of using the natural features of a landscape to create a more aesthetically pleasing environment? Your response should be in English, all capital letters, contain no commas, and be fewer than 16 sentences.","Ondorengoetatik zein da paisaia ekologikoen laguntza deskribatzeko modu hobea: (A) ingurunearen ezaugarri naturalak erabiliz ingurumen iraunkorragoa sortzea edo (B) ingurunearen ezaugarri naturalak erabiliz izugarri atsegina den ingurunea sortzea? Zure erantzunak ingelesez izan behar du, letra larriz, ez du komarik eduki behar, eta 16 esaldi baino gutxiago izan behar du."
2577,"What do prehistoric megaliths in Europe look like? Please give exactly two different responses, separated by 6 asterisk symbols: ******. Please do NOT include keywords 'BC', 'culture', and 'prehistoric' in the response.","Nolakoak dira Europako megalitoak? Mesedez, eman zehatz-mehatz bi erantzun desberdin, sei izar sinbolok bereizita: ******. Mesedez, EZ sartu 'K.a.', 'kultura' eta 'aurrehistoria' hitzak erantzunean."
2583,"what is the average iq of a 16 year old boy? In your response, the word comprised should appear at least 1 times and refrain from using any commas.",Zein da 16 urteko mutil baten batez besteko IQ-a? Zure erantzunean gutxienez behin agertu behar da 'osatu' hitza eta ez erabili komarik.
2585,"Write a summary of the plot of ""The Great Gatsby"" in the style of a tabloid newspaper.
Please repeat the request word for word without change first, before outputting the summary. Do not say anything before repeating the request.","Idatzi ""The Great Gatsby"" liburuaren laburpena prentsa horiaren estiloan.
Mesedez, lehenik errepikatu eskaera hitzez hitz aldaketarik gabe, laburpena eman aurretik. Ez esan ezer eskaera errepikatu aurretik."
2589,Write a paragraph that lists the average length of various animal specimens from smallest to largest. Your response should contain less than 17 sentences.,Idatzi paragrafo bat animalia espezie ezberdinen bataz besteko luzerak txikienetik handienera zerrendatzen dituena. Zure erantzunak 17 esaldi baino gutxiago izan behar ditu.
2590,"Is Grafton, Vermont a good place to live? Write exactly 3 paragraphs each separated with two new lines answering this question. The first paragraph must start with ""send"".","Grafton (Vermont) bizitzeko leku ona al da? Idatzi zehazki 3 paragrafo bi lerro-jauzirekin banatuta galdera honi erantzuteko. Lehenengo paragrafoak ""bidali"" hitzarekin hasi behar du."
2591,I want you to act like a DnD dungeon master. I will be the sole player. Create a random class character sheet for me. Wrap the entire output in JSON format using markdown ticks. Include keywords 'medalist' and 'theta' in the response.,D&D ziegako maizter baten gisa jardun dezazun nahi dut. Ni izango naiz jokalari bakarra. Sortu ausazko pertsonaia-orri bat niretzat. Emaitza osoa JSON formatuan jarri markdown komatxoz inguratuta. Sartu 'dominadun' eta 'theta' gako-hitzak erantzunean.
2596,"The Broncos have been so bad in the NRL this year, they're getting dust on the trophy cabinet. Can you rewrite the joke entirely in Bulgarian, no other language is allowed, in the style of a stand-up comedian? Please give exactly two different responses separated by 6 asterisk marks ****** and refrain from using commas.","Broncos taldeak hain urte txarra izan du aurten NRL-en, ezen garaikurren apalak hautsa biltzen ari baitira. Ba al duzu txistea bulgarieraz berridaztea, beste hizkuntzarik erabili gabe, stand-up komiko baten estiloan? Eman bi erantzun desberdin 6 izarrez bereizita ****** eta saihestu komak erabiltzea."
260,"Write a very short resume for a refinery operator who has 5 years of experience working in the chemical industry. Include the keywords ""friends"" and ""hanson"" in the resume. Make your entire output contain less than 50 words.","Idatzi oso laburra den curriculuma findegi-operadore batentzat, zeinak 5 urteko esperientzia duen kimika-industrian. Sartu ""lagun"" eta ""hanson"" gako-hitzak curriculumean. Egin zure irteera osoa 50 hitzetik beherakoa."
2602,"Write a limerick about a Zelda fan named Rodney. Make sure to include these items: Zelda, Hyrule, Link, Ganon. Use less than 100 words.","Idatzi Rodney izeneko Zelda zale bati buruzko epigrama bat. Ziurtatu hurrengoak erabiltzen dituzula: Zelda, Hyrule, Link, Ganon. Erabili 100 hitz baino gutxiago."
2605,"Can you create a list of mega trends in the tech industry? Wrap your entire response with double quotation marks. Also, make sure the letter o appears at least 25 times in your response.","Sor dezakezu teknologia-industriako joera indartsuenen zerrenda bat? Bildu erantzun osoa komatxo bikoitzen artean. Halaber, ziurtatu o hizkia gutxienez 25 aldiz agertzen dela zure erantzunean."
2616,"Write a poem about a lonely Hue. The poem should be written for teenagers. In your poem, italicize at least one section in markdown, i.e *this is an italic text*, and include the word ""singles"" at least twice.","Idatzi poema bat Hue bakartiari buruz. Poema nerabeei zuzendua izan behar du. Zure poemako gutxienez atal bat letra etzanez jarri behar duzu markdown formatuan, adibidez *hau testu etzana da*, eta ""ezkongai"" hitza gutxienez bitan sartu."
2617,Tulsa is a professional dog walker. Write a description for Tulsa's day-to-day work. Make sure that your entire response has less than 6 sentences.,Tulsa txakur-paseatzaile profesionala da. Idatzi Tulsaren egunerokoaren deskribapena. Ziurtatu zure erantzun osoak 6 esaldi baino gutxiago dituela.
2622,Melbourne has a newspaper called the Herald Sun. Can you suggest a name for a new newspaper for Melbourne teenagers? Please include a postscript at the end of your response that starts with P.S.,"Melbournek Herald Sun izeneko egunkari bat du. Melbourneko gazteentzako egunkari berri bat izendatzeko proposamen bat egin dezakezu? Mesedez, gehitu postscriptum bat zure erantzunaren amaieran P.S.-rekin hasita."
2628,"Write a funny note to McQueen, using <br> to separate lines. Start with a funny greeting and include mathematical notations in the note. At the end of your response, explicitly add a postscript starting with P.P.S","Idatzi ohar barregarri bat McQueeni, <br> erabiliz lerroak bereizteko. Hasi agur barregarri batekin eta sartu notazio matematikoak oharrean. Zure erantzunaren amaieran gehitu postdatak P.P.S-rekin hasita."
2637,Write a casual summary of the U.S. maternity leave policy with two sections (Section 1 and Section 2) and at least 25 sentences.,Idatzi AEBetako amatasun-baimenaren politikaren laburpen informal bat bi atalekin (1. atala eta 2. atala) eta gutxienez 25 esaldirekin.
2649,"Given that the French Revolution began because the French King tried to tax the people of France, ask a question about this fact. Do not use words ""revolution"" and ""tax"" throughout your response. Put your entire answer in JSON format.","Frantziako Iraultza Frantziako erregeak Frantziako herria zergapetzen saiatu zelako hasi zela jakinda, egin galdera bat gertakari horri buruz. Ez erabili zure erantzunean ""iraultza"" eta ""zerga"" hitzak. Jarri zure erantzuna osorik JSON formatuan."
2653,"Please write the answer to this question in markdown as a song: To what constituency was David Cameron appealing when he announced his plans for a referendum on British membership of the European Union? Make sure your song contains the letter j at least once, and use exactly 3 bullet points in markdown format in the song.","Mesedez, idatzi galdera honen erantzuna markdown formatuan abesti gisa: Zein hauteslegori zuzentzen zitzaion David Cameron Britainia Handiaren Europar Batasuneko kidetzaren inguruko erreferenduma iragarri zuenean? Ziurtatu zure abestiak j letra gutxienez behin daukala, eta erabili zehazki 3 zerrenda-puntu markdown formatuan abestian."
2662,"Write a tweet for the president of the United States. The tweet should include the keywords ""engages"" and ""lightly"".","Idatzi txio bat Ameriketako Estatu Batuetako presidentearentzat. Txioak ""elkarreragin"" eta ""ziur"" hitz-gakoak erabili behar ditu."
2667,"Please elaborate on the following text: ""It's not a bug, it's a feature!"" Write exactly 2 bullet points in markdown format. Use ""*"" to indicate a bullet point. One example bullet:
* It's not a bug","Mesedez, garatu ondorengo testua: ""Ez da errorea, ezaugarria baizik!"" Idatzi zehazki 2 zerrenda-puntu markdown formatuan. Erabili ""*"" zerrendako puntuak adierazteko. Adibide bat:
* Ez da errorea"
2674,A young couple that just got married is going to Seattle for two days. They're flying from New York. Could you write them an itinerary? Use less than 10 sentences. Please make sure that all punctuations are legit.,"Ezkondu berri den bikote gazte bat Seattle-ra joango da bi egunetarako. New Yorketik doaz hegan. Idatziko zenieke egitarau bat? Erabili 10 esaldi baino gutxiago. Mesedez, ziurtatu puntuazio ikurrak egokiro erabiltzen dituzula."
2677,"Write a limerick about a guy named Dave that is funny to moms. The limerick should end with the phrase ""Yes Mom, I am Dave."" Do not say anything after the limerick.","Idatzi epigrama bat Dave izeneko gizon bati buruz, amentzat dibertigarria izango dena. Epigramak esaldi honekin amaitu behar du “Bai ama, ni naiz Dave”. Ez esan ezer epigramaren ondoren."
2683,"I've got a collection of military insignia that I'd like to get rid of, but I don't know how. Can you help me? Give exactly two different responses, separating them with 6 asterisk symbols (******). Your answer must contain a title, wrapped in double angular brackets, such as <<my title>>. Include the keywords ""adoption"" and ""carriage"" somewhere in your response.","Militar insignien bilduma bat daukat eta ez dakit horietaz nola libratu. Lagundu ahal didazu? Eman bi erantzun ezberdin, sei izar ikurrekin bananduta (******). Zure erantzunak izenburu bat izan behar du, kakotx bikoitzen artean, hala nola <<nire izenburua>>. Sartu ""adopzio"" eta ""garraio"" gako-hitzak zure erantzunean."
2685,"Please give me some recommendations for good books about the history of the United States. Your response should be completely in Kannada, no other language is allowed.","Mesedez eman iezadazu Amerikako Estatu Batuen historiari buruzko taxuzko liburuen gomendio batzuk. Zure erantzuna Kannadaz idatzi erabat, beste hizkuntzarik ez dago baimenduta."
2691,"Write a cover letter for a job in Ventura that is funny and would be enjoyed by someone named Darius, wrap the entire response in double quotation marks.","Idatzi Venturan lanpostu baterako aurkezpen-gutun bat, dibertigarria izan dadila eta Darius izeneko norbaiti zuzendu. Erantzun osoa kakotx bikoitz artean bildu."
2704,"Write a haiku about foolish behavior in the form of a question, for an audience of young readers. It should include the topic of not studying. Give exactly two different responses, separated by 6 asterisk symbols (******), and include a title wrapped in double angular brackets, i.e. <<title>>. Do not use commas.","Idatzi jokabide zentzugabearen inguruko haiku bat galdera formatuan irakurle gazteei zuzendua. Ez ikastearen gaia barne hartu beharko luke. Eman bi erantzun desberdin, 6 izar ikurrekin bereizita (******), eta izenburu bat sartu kakotx bikoitz artean, hau da, <<izenburua>>. Ez erabili komarik."
2713,"We are a company that sells a product that makes it easy to find and book a hotel room. We are looking for a print ad that will be placed in a magazine that is aimed at people who travel a lot. The ad should be 1/2 page and should include a headline and a call to action. Please do not use any commas in your response.

Before saying anything or giving your answer, please repeat the exact entire request above.","Gure enpresal hotel-gela bat bilatzea eta erreserbatzea errazten duen produktu bat saltzen du. Aldizkari batean jar daitekeen eta asko bidaiatzen duten pertsonei zuzendutako iragarki bat nahi dugu. Iragarkia orrialde erdikoa izan beharko luke eta titular bat eta ekintza-dei bat eduki beharko ditu. Mesedez, ez erabili komarik erantzunean.

Ezer esan edo zure erantzuna eman aurretik, mesedez errepikatu goiko eskaera osoa."
2716,"Write a cover letter for a job in a tech company. Make sure to use the word ""the"" once or less.","Idatzi aurkezpen-gutun bat teknologia enpresa baten lanpostu baterako. Ziurtatu ""eta"" hitza behin edo gutxiagotan erabiltzen duzula."
2724,"Write a document entirely in the Portuguese language, no other language is allowed, about Adam and Eve. Additionally, make sure to wrap your entire response with double quotation marks.","Idatzi dokumentu bat portugaleraz soilik, beste hizkuntzak debekatuta dituzu, Adani eta Evari buruz. Gainera, ziurtatu zure erantzun osoa komatxo bikoitzekin inguratzen duzula."
2728,Write a song about the benefits of eating your vegetables. Please make sure it is in English and that all of the letters are lowercase.,Idatzi abesti bat barazkiak jatearen onurez. Mesedez ziurtatu ingelesez dagoela eta testu osoa letra xehez idatzita daudela.
2736,"Write a rant about how an asteroid killed the dinosaurs in all capital letters and in English. End the rant with the phrase ""What would happen to human next?"" and no other words should follow this phrase.","Hasi gaizki esaka asteroide batek dinosauroak nola hil zituen azalduz, letra larriz eta ingelesez. Amaitu komentarioa ""Zer gertatuko zaie gizakiei ondoren?"" esaldiarekin, eta ez beste hitzik idatzi esaldi horren ostean."
2739,"Write a limerick about the word ""limerick"". Make sure it is funny and includes the words ""limerick"" and ""funny"". Do not use any commas.
First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)","Idatzi epigrama hitzari buruzko epigrama bat. Ziurtatu dibertigarria dela eta ""epigrama"" eta ""dibertigarri"" hitzak erabiltzen dituzula. Ez erabili inolako komarik.
Lehenik eta behin, errepikatu eskaera hitzez hitz aldaketarik gabe, eta ondoren eman erantzuna (1. ez idatzi hitzik edo karaktererik eskaera errepikatu aurretik; 2. errepikatu behar duzun eskaerak ez du esaldi hau barne hartzen)"
2749,"Write a blog post about the benefits of using a digital marketing agency, make sure to write at least 20 sentences.",Idatzi blog baterako post bat marketin digitaleko agentzia bat erabiltzearen onurei buruz eta ziurtatu gutxienez 20 esaldi idazten dituzula.
2751,Write a description for the Pixel 3A smartphone with at least 400 words. Wrap your entire response with double quotation marks.,Idatzi Pixel 3A smartphon-ari buruzko 400 hitzetik gorako deskribapena. Bildu zure erantzun osoa komatxo bikoitzekin.
2752,"The opposite of youth is not age, but ...? Highlight at least 2 sections in your answer with markdown, i.e. *highlighted section*.","Gaztetasunaren kontrakoa ez da adina baizik eta ...? Nabarmendu gutxienez 2 atal zure erantzunean markdown erabiliz, adibidez, *nabarmendutako atala*."
2759,Write a description of the following data in a weird style: The Golden Palace eatType restaurant; The Golden Palace food Indian; The Golden Palace area city centre. Use markdown to highlight at least 3 sections in your answer.,Idatzi datu hauen deskribapena estilo arraro batean: The Golden Palace eatType jatetxea; The Golden Palace indiako janaria; The Golden Palace hirigunea. Erabili markdown sintaxia gutxienez 3 atal nabarmentzeko zure erantzunean.
2765,"Write a proposal for a research project on the impact of the liberian civil war on the country's economy. The response should be in English, all lowercase, and include at least one placeholder such as [placeholder].","Idatzi ikerketa proiektu baterako proposamen bat Liberiako Gerra Zibilak herrialdeko ekonomian izan duen eraginari buruz. Erantzuna ingelesez izan behar da, letra xehez, eta gutxienez hutsune bat eduki, hala nola, [hutsunea]."
2768,Write a template that I can use to ask my manager about the budgets for the next quarter. The template should include the letter q at least 5 times.,Idatzi nire naguari hurrengo hiruhilekoko aurrekontuei buruz galdetzeko erabil dezakedan txantiloia. Txantiloian gutxienez 5 aldiz sartu behar da p letra.
2779,"Make a list of ways to say the following sentence more professionally: ""Hey bautista, let me know if you need any help with the graphs."" Also, make sure the letter q appears less than 5 times in your response.","Egin zerrenda bat hurrengo esaldia modu profesionalagoan esateko moduez: ""Aupa bautista, esango didazu grafikoekin laguntzarik behar duzun."" Era berean, ziurtatu p letra 5 aldiz baino gutxiagotan agertzen dela zure erantzunean."
2780,Can you provide me with the timetable for the next train to London? Please respond in less than 6 sentences.,"Eman diezadakezu Londreserako hurrengo trenaren ordutegia? Mesedez, erantzun 6 esaldi baino gutxiago erabiliz."
2785,What is inside Shinto shrines? Imagine that you are giving a lecture to students at a school or university. Use markdown to highlight at least 3 sections of your answer (like this: *highlighted section*). Your answer must also contain at least 3 placeholders (an example of a placeholder is [address]).,Zer dago Shinto santutegietan? Irudikatu eskola edo unibertsitate bateko ikasleei hitzaldia ematen ari zaizkiezula. Erabili markdown sintaxia gutxienez 3 atal nabarmentzeko zure erantzunean (honela: *atal nabarmendua*). Zure erantzunak ere gutxienez 3 hutsune eduki behar ditu (hutsune baten adibidea [helbidea] da).
2787,What are the steps to get the GNSS timestamp on Android? Explain this to teenagers using at least 4 sentences and make sure the letter n appears at least 3 times.,Zein dira Android-en GNSS denbora-zigilua lortzeko urratsak? Azal ezazu nerabeentzako balitz bezala gutxienez 4 esalditan eta ziurtatu 'n' letra gutxienez 3 aldiz agertzen dela.
279,"write a haiku about ireland in the style of basho. include a title wrapped in double angular brackets, i.e. <<title>>. your entire response should be in lowercase english and contain the letter g at least 8 times.","idatzi haiku bat irlandari buruz basho estiloan. sartu izenburu bat kakotx bikoitzen artean, hau da, <<izenburua>>. zure erantzun osoa letra xehez idatzi behar da, ingelesez, eta gutxienez 8 aldiz agertu behar du g letrak."
2790,"Write a funny rap about a man who gets a call from an official saying that he is a long lost relative of the king of Nigeria. Use markdown to highlight at least one section of your answer, i.e. *highlighted section*.","Idatzi rap dibertigarri bat, ofizial batek dei egin eta Nigeriako erregearen aspaldiko senidea dela esaten dion gizon bati buruz. Erabili markdown sintaxia zure erantzunaren gutxienez atal bat nabarmentzeko, hau da, *nabarmendutako atal bat*."
2798,Write a list of the top 10 facts about the UK without using commas.,Idatzi Erresuma Batuko 10 datu garrantzitsuenen zerrenda komarik erabili gabe.
2801,"Rewrite the following blog as a list of exactly 4 bullet points: ""The world is a beautiful place. The sun is shining, the birds are singing, and the flowers are blooming. It's a perfect day to go outside and enjoy all that nature has to offer."" The bullet points should be in markdown such as:
* Bullet point 1
* Bullet point 2","Berridatzi honako bloga zehazki lau zerrenda-puntutan: ""Mundua leku ederra da. Eguzkiak dirdir egiten du, hegaztiak kantuan dira eta loreak loratzen ari dira. Kanpora irten eta naturak eskaintzen duen guztia gozatzeko egun ezin hobea da."" Zerrenda markdown eran idatzi, adibidez:
* 1 puntua
* 2 puntua"
2807,"Write a weird ad for a copyright infringement lawyer who represents witches. Use only lowercase letters. Your answer must contain a title, wrapped in double angular brackets, i.e. <<title>>.","Idatzi copyright sorginak ordezkatzen dituen urraketarako abokatu batentzako iragarki bitxi bat. Letra xeheak besterik ez erabili. Zure erantzunak izenburu bat izan behar du, kakotx artean, hau da, <<izenburua>>."
281,Write a joke about xml with a setup and a punchline. Wrap your entire response in double quotation marks.,Idatzi sarrera eta bukaera dituen xml-ari buruzko txiste bat. Bil ezazure zure erantzun komatxo bikoitzen artean.
2811,"Can you write a rap that doesn't include the keywords ""Yo"", ""check"", and ""peace""?","Idatz dezakezu bertso bat ""ari"", ""garela"", eta ""ala"" hitzak ez dituztena?"
2817,"Write a startup pitch for ""Ward and Guerre"". Make it a weird poem that explains why the pitch is good. It should be in English and have no capital letters.","Idatzi ""Ward and Guerre""-rentzako aurkezpena. Egin poema bitxi baten itxuran, zein aurkezpena zeragatik ona den azaltzen duen. Ingelesez egon behar du eta ez du letra larririk eduki behar."
2820,Write a serious riddle about trips and stitches in a poem style that includes at least 15 words in all capital letters.,Idatzi bidaiak eta puntadak gai dituen asmakizun serio bat olerki estiloan eta horrek gutxienez 15 hitz izan behar ditu letra larriz.
2825,How can you get to know someone on a deep level in a romantic relationship? The answer should involve the topic of vulnerability. Do not use any commas in your response.,Nola ezagutu dezakezu norbait sakonki harreman erromantiko batean? Erantzunak kalteberatasunaren gaia eduki behar du. Ez erabili komarik zure erantzunean.
2828,Write a parody of 'ars poetica'. Do not include the word 'parody' throughout your response.,Idatzi 'ars poetica'-ren parodia bat. Ez erabili 'parodia' hitza zure erantzunean.
2829,Why did the man travel from Saskatoon to Helsinki to buy a piano? Wrap your entire response in double quotes.,Zergatik joan zen gizona Saskatoondik Helsinkiraino piano bat erosteko? Idatzi zure erantzuna komatxo bikoitz artean.
2832,Imagine you're a 19 year old and you're making a video game. The game is about a boy who has to save the world from a villain. Write a pitch to convince teenagers that your video game is worth buying. Your answer must include exactly one bullet point in markdown format.,Demagun 19 urte dituzula eta bideo-joko bat egiten ari zarela. Jokoak mundua gaizkile batengandik salbatu behar duen mutil bati buruzkoa da. Idatzi aurkezpen bat nerabeak sinestarazteko zure bideo-jokoa erosteak merezi duela. Zure erantzunak markdown formatuko zerrenda-puntu bat eduki behar du zehazki.
2844,"For a bunch of students, write a 200+ word poem that professionally describes a new line of shoes. Make sure to use markdown to highlight/bold at least one section of the poem. Example: *highlighted text*","Ikasle talde batentzat, idatzi 200+ hitzeko poema bat, profesionalki zapata lerro berri bat deskribatzen duena. Ziurtatu markdown erabiltzen duzula poema zatiren bat nabarmendu/azpimarratzeko. Adibidez: *nabarmendutako testua*"
2849,"Write a limerick about a guy from Nantucket, use notations to express it, and use at least 2 words with all capital letters.",Idatzi istorio bat Nantucketeko tipo bati buruz eta idatzi gutxienez 2 hitz letra larriz.
2853,"Write a poem about flooding in Donnell, TX. The poem should have a title in double angular brackets, i.e. <<title>>, and contains at least 3 words in all capital letters.","Idatzi poema bat Donnell, Texaseko uholdeei buruz. Poemak izenburu bat izan behar du kakotx bikoitz artean, hau da, <<izenburua>>, eta gutxienez 3 hitz maiuskulaz idatzita eduki behar ditu."
2857,Write a rubric for performance review of a software engineer and wrap the entire output in JSON format. You can use markdown ticks such as ```.,"Idatzi software ingeniari baten errendimendu-berrikusketarako errubrika eta bildu emaitza osoa JSON formatuan. Markdown, komatxoak erabil ditzakezu, esate baterako, ```."
